POS,,,,,,,,,,,,,,,,,,,,,,,,
SalesKey,ProductName,Manufacturer,BrandName,ClassName,UnitCost,UnitPrice,SalesQuantity,DiscountQuantity,DiscountAmount,TotalCost,SalesAmount,FullDateLabel,DateDescription,CalendarYear,CalendarQuarter,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeek,CalendarWeekLabel,CalendarDayOfWeekLabel,IsWorkDay,EuropeSeason,NorthAmericaSeason
1018823,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 White,"Contoso, Ltd",Contoso,Economy,6.07,11.9,18,4,2.38,109.26,211.82,1/16/2009,1/16/2009,2009,20091,Q1,200901,January,200903,Week 3,Friday,WorkDay,Holiday,Spring/Back to Business
1464709,Proseware Photo smart All-in-One Printer M380 Black,"Proseware, Inc.",Proseware,Regular,67.6,147,9,3,22.05,540.8,1300.95,1/17/2009,1/17/2009,2009,20091,Q1,200901,January,200903,Week 3,Saturday,WeekEnd,Holiday,Spring/Back to Business
1217847,Litware Home Theater System 5.1 Channel M516 Silver,"Litware, Inc.",Litware ,Regular,266.26,579,9,0,0,2396.34,5211,1/17/2009,1/17/2009,2009,20091,Q1,200901,January,200903,Week 3,Saturday,WeekEnd,Holiday,Spring/Back to Business
2487274,Contoso USB Cable M250 Blue,"Contoso, Ltd",Contoso,Regular,11.5,25,9,2,2.5,103.5,222.5,1/17/2009,1/17/2009,2009,20091,Q1,200901,January,200903,Week 3,Saturday,WeekEnd,Holiday,Spring/Back to Business
2451770,The Phone Company Smart phones without camera E100 Gold,The Phone Company,The Phone Company,Economy,65.77,129,18,0,0,1183.86,2322,1/17/2009,1/17/2009,2009,20091,Q1,200901,January,200903,Week 3,Saturday,WeekEnd,Holiday,Spring/Back to Business
2371186,SV Hand Games women M40 Yellow,Southridge Video,Southridge Video,Regular,4.08,8.88,45,0,0,183.6,399.6,1/17/2009,1/17/2009,2009,20091,Q1,200901,January,200903,Week 3,Saturday,WeekEnd,Holiday,Spring/Back to Business
2480065,Proseware Air conditioner 12000BTU M640 White,"Proseware, Inc.",Proseware,Regular,211.53,459.99,9,4,91.998,1903.77,4047.912,1/17/2009,1/17/2009,2009,20091,Q1,200901,January,200903,Week 3,Saturday,WeekEnd,Holiday,Spring/Back to Business
558306,SV DVD 58 DVD Storage Binder M55 Silver,Southridge Video,Southridge Video,Regular,6.39,13.89,9,0,0,57.51,125.01,1/18/2009,1/18/2009,2009,20091,Q1,200901,January,200904,Week 4,Sunday,WeekEnd,Holiday,Spring/Back to Business
845242,Adventure Works Chandelier M6150 White,Adventure Works,Adventure Works,Regular,105.76,229.99,9,1,11.4995,951.84,2058.4105,1/18/2009,1/18/2009,2009,20091,Q1,200901,January,200904,Week 4,Sunday,WeekEnd,Holiday,Spring/Back to Business
1331919,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,The Phone Company,Regular,132.9,289,9,2,28.9,1063.2,2572.1,1/18/2009,1/18/2009,2009,20091,Q1,200901,January,200904,Week 4,Sunday,WeekEnd,Holiday,Spring/Back to Business
1889796,A. Datum SLR Camera 35" M358 Silver Grey,A. Datum Corporation,A. Datum,Regular,155.43,338,9,4,67.6,1398.87,2974.4,1/18/2009,1/18/2009,2009,20091,Q1,200901,January,200904,Week 4,Sunday,WeekEnd,Holiday,Spring/Back to Business
944755,Contoso Home Theater System 4.1 Channel M1420 Black,"Contoso, Ltd",Contoso,Regular,244.72,480,9,3,72,2202.48,4248,1/18/2009,1/18/2009,2009,20091,Q1,200901,January,200904,Week 4,Sunday,WeekEnd,Holiday,Spring/Back to Business
3362899,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 White","Proseware, Inc.",Proseware,Regular,72.66,158,9,0,0,653.94,1422,1/18/2009,1/18/2009,2009,20091,Q1,200901,January,200904,Week 4,Sunday,WeekEnd,Holiday,Spring/Back to Business
581905,SV 80GB USB2.0 Portable Hard Disk E500 Silver,Southridge Video,Southridge Video,Economy,52,102,18,1,5.1,936,1830.9,1/18/2009,1/18/2009,2009,20091,Q1,200901,January,200904,Week 4,Sunday,WeekEnd,Holiday,Spring/Back to Business
2228528,Proseware Fax Machine E100 White,"Proseware, Inc.",Proseware,Economy,40.28,79,18,0,0,725.04,1422,1/19/2009,1/19/2009,2009,20091,Q1,200901,January,200904,Week 4,Monday,WorkDay,Holiday,Spring/Back to Business
472290,Proseware Screen 80in E1010 Black,"Proseware, Inc.",Proseware,Economy,55.57,109,18,1,5.45,1000.26,1956.55,1/19/2009,1/19/2009,2009,20091,Q1,200901,January,200904,Week 4,Monday,WorkDay,Holiday,Spring/Back to Business
2792367,Contoso Screen 106in M060 Black,"Contoso, Ltd",Contoso,Regular,83.16,251,9,2,25.1,748.44,2233.9,1/19/2009,1/19/2009,2009,20091,Q1,200901,January,200904,Week 4,Monday,WorkDay,Holiday,Spring/Back to Business
806769,Adventure Works Laptop8.9 E0890 White,Adventure Works,Adventure Works,Economy,166.2,326,18,4,65.2,2991.6,5802.8,1/19/2009,1/19/2009,2009,20091,Q1,200901,January,200904,Week 4,Monday,WorkDay,Holiday,Spring/Back to Business
1528633,The Phone Company PDA Handheld 3.7 inch M630 Black,The Phone Company,The Phone Company,Regular,122.32,266,9,2,26.6,1100.88,2367.4,1/19/2009,1/19/2009,2009,20091,Q1,200901,January,200904,Week 4,Monday,WorkDay,Holiday,Spring/Back to Business
1720859,Litware Refrigerator 3.2CuFt E160 Brown,"Litware, Inc.",Litware,Regular,142.75,279.99,9,1,13.9995,1284.75,2505.9105,1/19/2009,1/19/2009,2009,20091,Q1,200901,January,200904,Week 4,Monday,WorkDay,Holiday,Spring/Back to Business
2922187,Litware Refrigerator 1.7CuFt E120 Silver,"Litware, Inc.",Litware,Economy,66.27,129.99,18,0,0,1192.86,2339.82,1/20/2009,1/20/2009,2009,20091,Q1,200901,January,200904,Week 4,Tuesday,WorkDay,Holiday,Spring/Back to Business
1500591,Litware Washer & Dryer 25.5in M350 Blue,"Litware, Inc.",Litware,Regular,914.67,1989,2,2,198.9,1829.34,3779.1,1/20/2009,1/20/2009,2009,20091,Q1,200901,January,200904,Week 4,Tuesday,WorkDay,Holiday,Spring/Back to Business
2530423,Contoso Private Automatic Branch Exchange M65 Grey,"Contoso, Ltd",Contoso,Regular,17.93,38.99,9,0,0,161.37,350.91,1/20/2009,1/20/2009,2009,20091,Q1,200901,January,200904,Week 4,Tuesday,WorkDay,Holiday,Spring/Back to Business
1908816,Contoso Hybrid system M60 Black,"Contoso, Ltd",Contoso,Regular,13.33,28.99,9,2,2.899,106.64,258.011,1/20/2009,1/20/2009,2009,20091,Q1,200901,January,200904,Week 4,Tuesday,WorkDay,Holiday,Spring/Back to Business
2504682,Contoso Lifestyles Series - Big Button Cordless phone M800 Black,"Contoso, Ltd",Contoso,Regular,10.58,23,9,3,3.45,84.64,203.55,1/20/2009,1/20/2009,2009,20091,Q1,200901,January,200904,Week 4,Tuesday,WorkDay,Holiday,Spring/Back to Business
3156140,Contoso 4GB Portable MP3 Player M450 Black,"Contoso, Ltd",Contoso,Regular,48.92,95.95,9,0,0,440.28,863.55,1/20/2009,1/20/2009,2009,20091,Q1,200901,January,200904,Week 4,Tuesday,WorkDay,Holiday,Spring/Back to Business
1702304,Adventure Works LCD22W M200 White,Adventure Works,Adventure Works,Regular,224.97,679,9,1,33.95,1799.76,6077.05,1/20/2009,1/20/2009,2009,20091,Q1,200901,January,200904,Week 4,Tuesday,WorkDay,Holiday,Spring/Back to Business
1429524,WWI Laptop15.4W M0156 White,Wide World Importers,Wide World Importers,Regular,348.58,758,9,0,0,3137.22,6822,1/20/2009,1/20/2009,2009,20091,Q1,200901,January,200904,Week 4,Tuesday,WorkDay,Holiday,Spring/Back to Business
3381912,Proseware Laptop8.9 E089 White,"Proseware, Inc.",Proseware,Economy,166.2,326,18,3,48.9,2991.6,5819.1,1/21/2009,1/21/2009,2009,20091,Q1,200901,January,200904,Week 4,Wednesday,WorkDay,Holiday,Spring/Back to Business
94296,Contoso USB Optical Mouse E200 Blue,"Contoso, Ltd",Contoso,Economy,7.9,15.5,18,2,1.55,142.2,277.45,1/21/2009,1/21/2009,2009,20091,Q1,200901,January,200904,Week 4,Wednesday,WorkDay,Holiday,Spring/Back to Business
2502805,Adventure Works 15.6" LCD TV M130W Black,Adventure Works,Adventure Works,Regular,152.94,299.99,9,4,59.998,1376.46,2639.912,1/21/2009,1/21/2009,2009,20091,Q1,200901,January,200904,Week 4,Wednesday,WorkDay,Holiday,Spring/Back to Business
763373,Adventure Works Laptop12 M1201 Red,Adventure Works,Adventure Works,Regular,195.24,382.95,9,4,76.59,1757.16,3369.96,1/21/2009,1/21/2009,2009,20091,Q1,200901,January,200904,Week 4,Wednesday,WorkDay,Holiday,Spring/Back to Business
2372857,A. Datum SLR Camera M142 Orange,A. Datum Corporation,A. Datum,Economy,143.48,312,18,1,15.6,2582.64,5600.4,1/21/2009,1/21/2009,2009,20091,Q1,200901,January,200904,Week 4,Wednesday,WorkDay,Holiday,Spring/Back to Business
2160906,A. Datum Consumer Digital Camera M300 Black,A. Datum Corporation,A. Datum,Regular,84.84,184.5,9,3,27.675,763.56,1632.825,1/21/2009,1/21/2009,2009,20091,Q1,200901,January,200904,Week 4,Wednesday,WorkDay,Holiday,Spring/Back to Business
2626815,Fabrikam SLR Camera X149 Pink,"Fabrikam, Inc.",Fabrikam,Regular,207.74,627,9,4,125.4,1869.66,5517.6,1/21/2009,1/21/2009,2009,20091,Q1,200901,January,200904,Week 4,Wednesday,WorkDay,Holiday,Spring/Back to Business
2123611,Adventure Works Wall Lamp E2150 Silver,Adventure Works,Adventure Works,Economy,61.17,119.99,18,3,17.9985,1101.06,2141.8215,1/21/2009,1/21/2009,2009,20091,Q1,200901,January,200904,Week 4,Wednesday,WorkDay,Holiday,Spring/Back to Business
2550160,Proseware Air conditioner 6000BTU E180 Grey,"Proseware, Inc.",Proseware,Economy,101.96,199.99,18,2,19.999,1835.28,3579.821,1/21/2009,1/21/2009,2009,20091,Q1,200901,January,200904,Week 4,Wednesday,WorkDay,Holiday,Spring/Back to Business
2653165,Contoso Rubberized Skin BlackBerry E100 Silver,"Contoso, Ltd",Contoso,Economy,7.64,14.99,360,1,0.7495,2750.4,5395.6505,1/22/2009,1/22/2009,2009,20091,Q1,200901,January,200904,Week 4,Thursday,WorkDay,Holiday,Spring/Back to Business
3109300,A. Datum Point Shoot Digital Camera M500 Silver,A. Datum Corporation,A. Datum,Regular,91.05,198,9,3,29.7,819.45,1752.3,1/22/2009,1/22/2009,2009,20091,Q1,200901,January,200904,Week 4,Thursday,WorkDay,Holiday,Spring/Back to Business
559894,Contoso Phone System Accessory Handset with Charger M308 Black,"Contoso, Ltd",Contoso,Regular,12.41,26.99,9,2,2.699,111.69,240.211,1/22/2009,1/22/2009,2009,20091,Q1,200901,January,200904,Week 4,Thursday,WorkDay,Holiday,Spring/Back to Business
851246,Contoso Expandable 2-Handset Cordless Phone System M205 Black,"Contoso, Ltd",Contoso,Regular,18.48,40.19,9,2,4.019,166.32,357.691,1/22/2009,1/22/2009,2009,20091,Q1,200901,January,200904,Week 4,Thursday,WorkDay,Holiday,Spring/Back to Business
2713804,Contoso Digital Camera/Camcorder USB Cable E324 Silver,"Contoso, Ltd",Contoso,Economy,14.28,28,18,2,2.8,257.04,501.2,1/22/2009,1/22/2009,2009,20091,Q1,200901,January,200904,Week 4,Thursday,WorkDay,Holiday,Spring/Back to Business
881855,Contoso 2-Line Speakerphone M109 Grey,"Contoso, Ltd",Contoso,Regular,16.55,35.99,9,3,5.3985,148.95,318.5115,1/22/2009,1/22/2009,2009,20091,Q1,200901,January,200904,Week 4,Thursday,WorkDay,Holiday,Spring/Back to Business
1697442,The Phone Company Touch Screen Phones - LCD M12 Grey,The Phone Company,The Phone Company,Economy,91.97,200,18,4,40,1655.46,3560,1/22/2009,1/22/2009,2009,20091,Q1,200901,January,200904,Week 4,Thursday,WorkDay,Holiday,Spring/Back to Business
2918612,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,348.58,758,9,1,37.9,3137.22,6784.1,1/22/2009,1/22/2009,2009,20091,Q1,200901,January,200904,Week 4,Thursday,WorkDay,Holiday,Spring/Back to Business
3021248,Proseware Laptop15 M510 Black,"Proseware, Inc.",Proseware,Regular,321.44,699,9,4,139.8,2892.96,6151.2,1/22/2009,1/22/2009,2009,20091,Q1,200901,January,200904,Week 4,Thursday,WorkDay,Holiday,Spring/Back to Business
1111880,Contoso Home Theater System 2.1 Channel E1200 White,"Contoso, Ltd",Contoso,Economy,152.44,299,18,3,44.85,2743.92,5337.15,1/23/2009,1/23/2009,2009,20091,Q1,200901,January,200904,Week 4,Friday,WorkDay,Holiday,Spring/Back to Business
2258001,Fabrikam SLR Camera 35" X358 Green,"Fabrikam, Inc.",Fabrikam,Regular,144.52,436.2,9,0,0,1300.68,3925.8,1/23/2009,1/23/2009,2009,20091,Q1,200901,January,200904,Week 4,Friday,WorkDay,Holiday,Spring/Back to Business
1797875,Fabrikam Refrigerator 4.6CuFt E2800 Blue,"Fabrikam, Inc.",Fabrikam,Regular,152.94,299.99,9,1,14.9995,1376.46,2684.9105,1/23/2009,1/23/2009,2009,20091,Q1,200901,January,200904,Week 4,Friday,WorkDay,Holiday,Spring/Back to Business
2429835,The Phone Company PDA Phone 3.5 inches M320 Silver,The Phone Company,The Phone Company,Regular,137.5,299,9,1,14.95,1237.5,2676.05,1/23/2009,1/23/2009,2009,20091,Q1,200901,January,200904,Week 4,Friday,WorkDay,Holiday,Spring/Back to Business
2036971,Contoso Washer & Dryer 25.5in M255 Blue,"Contoso, Ltd",Contoso,Regular,914.67,1989,2,3,298.35,1829.34,3679.65,1/24/2009,1/24/2009,2009,20091,Q1,200901,January,200904,Week 4,Saturday,WeekEnd,Holiday,Spring/Back to Business
1948284,NT Washer & Dryer 24in M2400 Silver,Northwind Traders,Northwind Traders,Regular,836.45,1818.9,2,4,363.78,1672.9,3274.02,1/24/2009,1/24/2009,2009,20091,Q1,200901,January,200904,Week 4,Saturday,WeekEnd,Holiday,Spring/Back to Business
1610444,Adventure Works Wall Lamp E2150 Grey,Adventure Works,Adventure Works,Economy,61.17,119.99,18,4,23.998,1101.06,2135.822,1/24/2009,1/24/2009,2009,20091,Q1,200901,January,200904,Week 4,Saturday,WeekEnd,Holiday,Spring/Back to Business
1616955,Adventure Works Coffee Maker Auto 5C E090 Silver,Adventure Works,Adventure Works,Economy,83.1,163,18,2,16.3,1495.8,2917.7,1/24/2009,1/24/2009,2009,20091,Q1,200901,January,200904,Week 4,Saturday,WeekEnd,Holiday,Spring/Back to Business
865798,Contoso Microwave 0.8CuFt E0080 Red,"Contoso, Ltd",Contoso,Economy,48.43,94.99,18,2,9.499,871.74,1700.321,1/24/2009,1/24/2009,2009,20091,Q1,200901,January,200904,Week 4,Saturday,WeekEnd,Holiday,Spring/Back to Business
72175,Fabrikam Trendsetter 1'' 25mm X400 Black,"Fabrikam, Inc.",Fabrikam,Regular,341.26,1030,9,2,103,3071.34,9167,1/24/2009,1/24/2009,2009,20091,Q1,200901,January,200904,Week 4,Saturday,WeekEnd,Holiday,Spring/Back to Business
2903777,Fabrikam Business Videographer 1'' 25mm M600 White,"Fabrikam, Inc.",Fabrikam  ,Regular,409.28,890,9,2,89,3683.52,7921,1/24/2009,1/24/2009,2009,20091,Q1,200901,January,200904,Week 4,Saturday,WeekEnd,Holiday,Spring/Back to Business
2739826,Fabrikam Business Videographer 1'' 25mm M600 Grey,"Fabrikam, Inc.",Fabrikam  ,Regular,409.28,890,9,0,0,3683.52,8010,1/25/2009,1/25/2009,2009,20091,Q1,200901,January,200905,Week 5,Sunday,WeekEnd,Holiday,Spring/Back to Business
3002231,Contoso Digital Cordless Expansion Handset Phone M900 Grey,"Contoso, Ltd",Contoso,Regular,15.17,32.99,9,4,6.598,136.53,290.312,1/25/2009,1/25/2009,2009,20091,Q1,200901,January,200905,Week 5,Sunday,WeekEnd,Holiday,Spring/Back to Business
2835731,Litware Microwave 1.6CuFt M125 Black,"Litware, Inc.",Litware,Regular,82.77,179.99,9,1,8.9995,744.93,1610.9105,1/25/2009,1/25/2009,2009,20091,Q1,200901,January,200905,Week 5,Sunday,WeekEnd,Holiday,Spring/Back to Business
230144,Adventure Works Floor Lamp M2150 Grey,Adventure Works,Adventure Works,Regular,155.89,339,9,2,33.9,1403.01,3017.1,1/25/2009,1/25/2009,2009,20091,Q1,200901,January,200905,Week 5,Sunday,WeekEnd,Holiday,Spring/Back to Business
674789,Adventure Works Laptop15 M1500 Black,Adventure Works,Adventure Works,Regular,321.44,699,9,2,69.9,2571.52,6221.1,1/25/2009,1/25/2009,2009,20091,Q1,200901,January,200905,Week 5,Sunday,WeekEnd,Holiday,Spring/Back to Business
2441641,WWI Laptop15.4W M0156 White,Wide World Importers,Wide World Importers,Regular,348.58,758,9,0,0,2788.64,6822,1/25/2009,1/25/2009,2009,20091,Q1,200901,January,200905,Week 5,Sunday,WeekEnd,Holiday,Spring/Back to Business
4615,Contoso Projector 720p M621 Black,"Contoso, Ltd",Contoso,Regular,459.4,999,9,0,0,4134.6,8991,1/25/2009,1/25/2009,2009,20091,Q1,200901,January,200905,Week 5,Sunday,WeekEnd,Holiday,Spring/Back to Business
580920,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green","Proseware, Inc.",Proseware,Regular,72.66,158,9,3,23.7,653.94,1398.3,1/26/2009,1/26/2009,2009,20091,Q1,200901,January,200905,Week 5,Monday,WorkDay,Holiday,Spring/Back to Business
1543762,Proseware Laser Fax Printer M250 Black,"Proseware, Inc.",Proseware,Regular,54.26,118,9,3,17.7,488.34,1044.3,1/26/2009,1/26/2009,2009,20091,Q1,200901,January,200905,Week 5,Monday,WorkDay,Holiday,Spring/Back to Business
400889,Adventure Works Laptop12 M1201 White,Adventure Works,Adventure Works,Regular,195.24,382.95,9,3,57.4425,1757.16,3389.1075,1/26/2009,1/26/2009,2009,20091,Q1,200901,January,200905,Week 5,Monday,WorkDay,Holiday,Spring/Back to Business
375478,WWI 2GB Pulse Smart pen M100 Black,Wide World Importers,Wide World Importers,Regular,91.95,199.95,9,0,0,827.55,1799.55,1/26/2009,1/26/2009,2009,20091,Q1,200901,January,200905,Week 5,Monday,WorkDay,Holiday,Spring/Back to Business
1530302,Contoso 4G MP3 Player E400 Black,"Contoso, Ltd",Contoso,Economy,30.58,59.99,18,0,0,550.44,1079.82,1/26/2009,1/26/2009,2009,20091,Q1,200901,January,200905,Week 5,Monday,WorkDay,Holiday,Spring/Back to Business
1917165,Contoso Expandable 3-Handset Cordless Phone System M204 Black,"Contoso, Ltd",Contoso,Regular,16.55,35.99,9,3,5.3985,148.95,318.5115,1/26/2009,1/26/2009,2009,20091,Q1,200901,January,200905,Week 5,Monday,WorkDay,Holiday,Spring/Back to Business
2051653,Fabrikam Trendsetter 1'' 25mm X400 Black,"Fabrikam, Inc.",Fabrikam,Regular,341.26,1030,9,3,154.5,3071.34,9115.5,1/26/2009,1/26/2009,2009,20091,Q1,200901,January,200905,Week 5,Monday,WorkDay,Holiday,Spring/Back to Business
268123,Proseware Wall Lamp E0215 Grey,"Proseware, Inc.",Proseware,Economy,61.17,119.99,18,3,17.9985,1101.06,2141.8215,1/26/2009,1/26/2009,2009,20091,Q1,200901,January,200905,Week 5,Monday,WorkDay,Holiday,Spring/Back to Business
84190,A. Datum Compact Digital Camera M200 Green,A. Datum Corporation,A. Datum,Economy,59.32,129,18,3,19.35,1067.76,2302.65,1/27/2009,1/27/2009,2009,20091,Q1,200901,January,200905,Week 5,Tuesday,WorkDay,Holiday,Spring/Back to Business
1700637,SV 4GB Laptop Memory M65 White,Southridge Video,Southridge Video,Regular,36.33,79,9,4,15.8,326.97,695.2,1/27/2009,1/27/2009,2009,20091,Q1,200901,January,200905,Week 5,Tuesday,WorkDay,Holiday,Spring/Back to Business
2715773,The Phone Company Smart phones Expert M400 Gold,The Phone Company,The Phone Company,Regular,137.96,300,9,4,60,1241.64,2640,1/27/2009,1/27/2009,2009,20091,Q1,200901,January,200905,Week 5,Tuesday,WorkDay,Holiday,Spring/Back to Business
999395,Contoso 8GB Super-Slim MP3/Video Player M800 White,"Contoso, Ltd",Contoso,Regular,50.56,109.95,9,3,16.4925,455.04,973.0575,1/27/2009,1/27/2009,2009,20091,Q1,200901,January,200905,Week 5,Tuesday,WorkDay,Holiday,Spring/Back to Business
1110767,NT Wireless Bluetooth Stereo Headphones M402 Red,Northwind Traders,Northwind Traders,Regular,45.98,99.99,9,4,19.998,413.82,879.912,1/27/2009,1/27/2009,2009,20091,Q1,200901,January,200905,Week 5,Tuesday,WorkDay,Holiday,Spring/Back to Business
3291922,Adventure Works Laptop16 M1601 White,Adventure Works,Adventure Works,Regular,275.46,599,9,0,0,2479.14,5391,1/27/2009,1/27/2009,2009,20091,Q1,200901,January,200905,Week 5,Tuesday,WorkDay,Holiday,Spring/Back to Business
1916021,Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Adventure Works,Economy,166.2,326,18,0,0,2991.6,5868,1/27/2009,1/27/2009,2009,20091,Q1,200901,January,200905,Week 5,Tuesday,WorkDay,Holiday,Spring/Back to Business
2785481,Fabrikam Laptop14.1W M4180 Red,"Fabrikam, Inc.",Fabrikam,Regular,210.11,456.9,9,0,0,1890.99,4112.1,1/27/2009,1/27/2009,2009,20091,Q1,200901,January,200905,Week 5,Tuesday,WorkDay,Holiday,Spring/Back to Business
2947550,Proseware Photo Inkjet Printer E290 Black,"Proseware, Inc.",Proseware,Economy,52,102,18,1,5.1,936,1830.9,1/27/2009,1/27/2009,2009,20091,Q1,200901,January,200905,Week 5,Tuesday,WorkDay,Holiday,Spring/Back to Business
2436434,WWI Projector 720p LCD56 White,Wide World Importers,Wide World Importers,Regular,321.44,699,9,1,34.95,2892.96,6256.05,1/27/2009,1/27/2009,2009,20091,Q1,200901,January,200905,Week 5,Tuesday,WorkDay,Holiday,Spring/Back to Business
2024217,Proseware Laptop8.9 E089 White,"Proseware, Inc.",Proseware,Economy,166.2,326,18,0,0,2991.6,5868,1/28/2009,1/28/2009,2009,20091,Q1,200901,January,200905,Week 5,Wednesday,WorkDay,Holiday,Spring/Back to Business
1607921,Litware Refrigerator 4.6CuFt E280 White,"Litware, Inc.",Litware,Regular,152.94,299.99,9,1,14.9995,1223.52,2684.9105,1/28/2009,1/28/2009,2009,20091,Q1,200901,January,200905,Week 5,Wednesday,WorkDay,Holiday,Spring/Back to Business
1922094,Contoso Coffee Maker Auto 5C E0900 Silver,"Contoso, Ltd",Contoso,Economy,83.1,163,18,1,8.15,1495.8,2925.85,1/28/2009,1/28/2009,2009,20091,Q1,200901,January,200905,Week 5,Wednesday,WorkDay,Holiday,Spring/Back to Business
2398559,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black,A. Datum Corporation,A. Datum,Regular,88.79,268,9,2,26.8,710.32,2385.2,1/28/2009,1/28/2009,2009,20091,Q1,200901,January,200905,Week 5,Wednesday,WorkDay,Holiday,Spring/Back to Business
684958,A. Datum Consumer Digital Camera M300 Black,A. Datum Corporation,A. Datum,Regular,84.84,184.5,9,1,9.225,763.56,1651.275,1/28/2009,1/28/2009,2009,20091,Q1,200901,January,200905,Week 5,Wednesday,WorkDay,Holiday,Spring/Back to Business
372729,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey,"Fabrikam, Inc.",Fabrikam  ,Regular,275.92,600,9,4,120,2207.36,5280,1/28/2009,1/28/2009,2009,20091,Q1,200901,January,200905,Week 5,Wednesday,WorkDay,Holiday,Spring/Back to Business
212238,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey,"Fabrikam, Inc.",Fabrikam  ,Regular,275.92,600,9,2,60,2483.28,5340,1/29/2009,1/29/2009,2009,20091,Q1,200901,January,200905,Week 5,Thursday,WorkDay,Holiday,Spring/Back to Business
449434,Contoso Expandable 2-Handset Cordless Phone System M205 Grey,"Contoso, Ltd",Contoso,Regular,18.48,40.19,9,4,8.038,166.32,353.672,1/29/2009,1/29/2009,2009,20091,Q1,200901,January,200905,Week 5,Thursday,WorkDay,Holiday,Spring/Back to Business
3345980,Adventure Works Desk Lamp E1200 Silver,Adventure Works,Adventure Works,Economy,15.29,29.99,18,3,4.4985,275.22,535.3215,1/29/2009,1/29/2009,2009,20091,Q1,200901,January,200905,Week 5,Thursday,WorkDay,Holiday,Spring/Back to Business
